term_id,parent_id,parent_slug,parent_path,path,name,slug,description,display_type,image_id,image_url,menu_order,count
982,981,presetupe-si-dopuri-pentru-dulapuri-electrice,"Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice","Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice > Counter Nuts Metric Metal",Counter Nuts Metric Metal,counter-nuts-metric-metal,,default,,,0,8
2614,981,presetupe-si-dopuri-pentru-dulapuri-electrice,"Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice","Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice > Dopuri metrice din poliamidă, oarbe sau cu membrană de etanşare","Dopuri metrice din poliamidă, oarbe sau cu membrană de etanşare",dopuri-metrice-din-poliamida-oarbe-sau-cu-membrana-de-etansare,,default,,,,13
2469,981,presetupe-si-dopuri-pentru-dulapuri-electrice,"Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice","Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice > Dopuri PG oarbe din poliamidă",Dopuri PG oarbe din poliamidă,dopuri-pg-oarbe-din-poliamida,,default,,,,4
2366,981,presetupe-si-dopuri-pentru-dulapuri-electrice,"Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice","Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice > Presetupe metrice din poliamidă",Presetupe metrice din poliamidă,presetupe-metrice-din-poliamida,,default,,,,8
3033,981,presetupe-si-dopuri-pentru-dulapuri-electrice,"Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice","Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice > Presetupe PG din alamă",Presetupe PG din alamă,presetupe-pg-din-alama,,default,,,,1
2261,981,presetupe-si-dopuri-pentru-dulapuri-electrice,"Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice","Tablouri, dulapuri si distributie > Presetupe şi dopuri pentru dulapuri electrice > Presetupe PG din poliamidă",Presetupe PG din poliamidă,presetupe-pg-din-poliamida,,default,,,0,10
1513,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Profile montanţi verticali",Profile montanţi verticali,profile-montanti-verticali,,default,,,0,15
1514,1513,profile-montanti-verticali,"Tablouri, dulapuri si distributie > Profile montanţi verticali","Tablouri, dulapuri si distributie > Profile montanţi verticali > Profile montanţi verticali",Profile montanţi verticali,profile-montanti-verticali-profile-montanti-verticali,,default,,,0,12
2179,1513,profile-montanti-verticali,"Tablouri, dulapuri si distributie > Profile montanţi verticali","Tablouri, dulapuri si distributie > Profile montanţi verticali > Profile pentru sarcini grele",Profile pentru sarcini grele,profile-pentru-sarcini-grele,,default,,,,3
2841,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Rame pentru montaj echipamente cu profil de 19""","Rame pentru montaj echipamente cu profil de 19""",rame-pentru-montaj-echipamente-cu-profil-de-19,,default,,,,4
2842,2841,rame-pentru-montaj-echipamente-cu-profil-de-19,"Tablouri, dulapuri si distributie > Rame pentru montaj echipamente cu profil de 19""","Tablouri, dulapuri si distributie > Rame pentru montaj echipamente cu profil de 19"" > Rame cu stâlp dublu, profil 19""","Rame cu stâlp dublu, profil 19""",rame-cu-stalp-dublu-profil-19,,default,,,,2
2995,2841,rame-pentru-montaj-echipamente-cu-profil-de-19,"Tablouri, dulapuri si distributie > Rame pentru montaj echipamente cu profil de 19""","Tablouri, dulapuri si distributie > Rame pentru montaj echipamente cu profil de 19"" > Rame cu stâlp simplu, profil 19""","Rame cu stâlp simplu, profil 19""",rame-cu-stalp-simplu-profil-19,,default,,,0,2
156,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Sisteme de bare colectoare",Sisteme de bare colectoare,sisteme-de-bare-colectoare,,default,,,0,439
239,156,sisteme-de-bare-colectoare,"Tablouri, dulapuri si distributie > Sisteme de bare colectoare","Tablouri, dulapuri si distributie > Sisteme de bare colectoare > Sisteme de bare colectoare seria ARROW",Sisteme de bare colectoare seria ARROW,sisteme-de-bare-colectoare-seria-arrow,,default,,,0,43
157,156,sisteme-de-bare-colectoare,"Tablouri, dulapuri si distributie > Sisteme de bare colectoare","Tablouri, dulapuri si distributie > Sisteme de bare colectoare > Sisteme de bare colectoare seria WR",Sisteme de bare colectoare seria WR,sisteme-de-bare-colectoare-seria-wr,,default,,,0,375
725,156,sisteme-de-bare-colectoare,"Tablouri, dulapuri si distributie > Sisteme de bare colectoare","Tablouri, dulapuri si distributie > Sisteme de bare colectoare > Tehnologia MOTUS-Contactron Control",Tehnologia MOTUS-Contactron Control,tehnologia-motus-contactron-control,,default,,,0,11
2570,156,sisteme-de-bare-colectoare,"Tablouri, dulapuri si distributie > Sisteme de bare colectoare","Tablouri, dulapuri si distributie > Sisteme de bare colectoare > Unităţi de alimentare centrală până la 3200A",Unităţi de alimentare centrală până la 3200A,unitati-de-alimentare-centrala-pana-la-3200a,,default,,,0,10
531,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Sistemul de 60 mm",Sistemul de 60 mm,sistemul-de-60-mm,,default,,,0,17
1316,531,sistemul-de-60-mm,"Tablouri, dulapuri si distributie > Sistemul de 60 mm","Tablouri, dulapuri si distributie > Sistemul de 60 mm > Aparate",Aparate,aparate,,default,,,0,6
2684,531,sistemul-de-60-mm,"Tablouri, dulapuri si distributie > Sistemul de 60 mm","Tablouri, dulapuri si distributie > Sistemul de 60 mm > Bare",Bare,bare,,default,,,,2
532,531,sistemul-de-60-mm,"Tablouri, dulapuri si distributie > Sistemul de 60 mm","Tablouri, dulapuri si distributie > Sistemul de 60 mm > Cabluri și conductoare",Cabluri și conductoare,cabluri-si-conductoare,,default,,,0,2
2897,531,sistemul-de-60-mm,"Tablouri, dulapuri si distributie > Sistemul de 60 mm","Tablouri, dulapuri si distributie > Sistemul de 60 mm > Elemente de alimentare",Elemente de alimentare,elemente-de-alimentare,,default,,,,2
2975,531,sistemul-de-60-mm,"Tablouri, dulapuri si distributie > Sistemul de 60 mm","Tablouri, dulapuri si distributie > Sistemul de 60 mm > Plăci de montaj",Plăci de montaj,placi-de-montaj-sistemul-de-60-mm,,default,,,0,4
2943,531,sistemul-de-60-mm,"Tablouri, dulapuri si distributie > Sistemul de 60 mm","Tablouri, dulapuri si distributie > Sistemul de 60 mm > Protecție segment de bară",Protecție segment de bară,protectie-segment-de-bara,,default,,,,1
843,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Sistemul fixLink®",Sistemul fixLink®,sistemul-fixlink,,default,,,0,50
1151,843,sistemul-fixlink,"Tablouri, dulapuri si distributie > Sistemul fixLink®","Tablouri, dulapuri si distributie > Sistemul fixLink® > Accessories",Accessories,accessories,,default,,,0,10
923,843,sistemul-fixlink,"Tablouri, dulapuri si distributie > Sistemul fixLink®","Tablouri, dulapuri si distributie > Sistemul fixLink® > Consolidation Point Panel",Consolidation Point Panel,consolidation-point-panel,,default,,,0,4
1250,843,sistemul-fixlink,"Tablouri, dulapuri si distributie > Sistemul fixLink®","Tablouri, dulapuri si distributie > Sistemul fixLink® > Data outlets",Data outlets,data-outlets,,default,,,0,8
1960,843,sistemul-fixlink,"Tablouri, dulapuri si distributie > Sistemul fixLink®","Tablouri, dulapuri si distributie > Sistemul fixLink® > Floor boxes",Floor boxes,floor-boxes,,default,,,,6
1553,843,sistemul-fixlink,"Tablouri, dulapuri si distributie > Sistemul fixLink®","Tablouri, dulapuri si distributie > Sistemul fixLink® > Module Racks",Module Racks,module-racks,,default,,,0,5
844,843,sistemul-fixlink,"Tablouri, dulapuri si distributie > Sistemul fixLink®","Tablouri, dulapuri si distributie > Sistemul fixLink® > Modules",Modules,modules-sistemul-fixlink,,default,,,0,10
1918,843,sistemul-fixlink,"Tablouri, dulapuri si distributie > Sistemul fixLink®","Tablouri, dulapuri si distributie > Sistemul fixLink® > Patchpanels",Patchpanels,patchpanels-sistemul-fixlink,,default,,,,7
628,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Socluri",Socluri,socluri,,default,,,,20
629,628,socluri,"Tablouri, dulapuri si distributie > Socluri","Tablouri, dulapuri si distributie > Socluri > Socluri pentru dulapuri de podea DS, DSZ, DSP şi DSS","Socluri pentru dulapuri de podea DS, DSZ, DSP şi DSS",socluri-pentru-dulapuri-de-podea-ds-dsz-dsp-si-dss,,default,,,,20
718,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Stainless Steel Plinths",Stainless Steel Plinths,stainless-steel-plinths,,default,,,0,6
1310,718,stainless-steel-plinths,"Tablouri, dulapuri si distributie > Stainless Steel Plinths","Tablouri, dulapuri si distributie > Stainless Steel Plinths > Front and Rear Parts (WxH)",Front and Rear Parts (WxH),front-and-rear-parts-wxh,,default,,,0,4
719,718,stainless-steel-plinths,"Tablouri, dulapuri si distributie > Stainless Steel Plinths","Tablouri, dulapuri si distributie > Stainless Steel Plinths > Side Parts including Corner Parts (DxH)",Side Parts including Corner Parts (DxH),side-parts-including-corner-parts-dxh,,default,,,0,2
526,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Suporturi pentru documentaţie, şine de montaj, SIKAB","Suporturi pentru documentaţie, şine de montaj, SIKAB",suporturi-pentru-documentatie-sine-de-montaj-sikab,,default,,,0,28
577,526,suporturi-pentru-documentatie-sine-de-montaj-sikab,"Tablouri, dulapuri si distributie > Suporturi pentru documentaţie, şine de montaj, SIKAB","Tablouri, dulapuri si distributie > Suporturi pentru documentaţie, şine de montaj, SIKAB > SIKAB - Măşti de protecţie",SIKAB - Măşti de protecţie,sikab-masti-de-protectie,,default,,,0,7
1590,526,suporturi-pentru-documentatie-sine-de-montaj-sikab,"Tablouri, dulapuri si distributie > Suporturi pentru documentaţie, şine de montaj, SIKAB","Tablouri, dulapuri si distributie > Suporturi pentru documentaţie, şine de montaj, SIKAB > Suporturi pentru documentaţie",Suporturi pentru documentaţie,suporturi-pentru-documentatie,,default,,,0,7
874,526,suporturi-pentru-documentatie-sine-de-montaj-sikab,"Tablouri, dulapuri si distributie > Suporturi pentru documentaţie, şine de montaj, SIKAB","Tablouri, dulapuri si distributie > Suporturi pentru documentaţie, şine de montaj, SIKAB > Şine profilate pentru montaj aparate",Şine profilate pentru montaj aparate,sine-profilate-pentru-montaj-aparate,,default,,,0,7
527,526,suporturi-pentru-documentatie-sine-de-montaj-sikab,"Tablouri, dulapuri si distributie > Suporturi pentru documentaţie, şine de montaj, SIKAB","Tablouri, dulapuri si distributie > Suporturi pentru documentaţie, şine de montaj, SIKAB > Şuruburi şi piuliţe",Şuruburi şi piuliţe,suruburi-si-piulite,,default,,,0,7
2419,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Tablouri sosire",Tablouri sosire,tablouri-sosire,,default,,,,8
2420,2419,tablouri-sosire,"Tablouri, dulapuri si distributie > Tablouri sosire","Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31","plecare pentru MC4, IP31",plecare-pentru-mc4-ip31,,default,,,,8
2421,2420,plecare-pentru-mc4-ip31,"Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31","Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31 > Tablouri sosire",Tablouri sosire,tablouri-sosire-plecare-pentru-mc4-ip31,,default,,,,8
2924,2421,tablouri-sosire-plecare-pentru-mc4-ip31,"Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31 > Tablouri sosire","Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31 > Tablouri sosire > plecare IP31, 800A, 3 poli","plecare IP31, 800A, 3 poli",plecare-ip31-800a-3-poli,,default,,,,2
2445,2421,tablouri-sosire-plecare-pentru-mc4-ip31,"Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31 > Tablouri sosire","Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31 > Tablouri sosire > plecare IP31, 800A, 4 poli","plecare IP31, 800A, 4 poli",plecare-ip31-800a-4-poli,,default,,,,2
2422,2421,tablouri-sosire-plecare-pentru-mc4-ip31,"Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31 > Tablouri sosire","Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31 > Tablouri sosire > plecare IP31, 1250","plecare IP31, 1250",plecare-ip31-1250,,default,,,,4
2666,2422,plecare-ip31-1250,"Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31 > Tablouri sosire > plecare IP31, 1250","Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31 > Tablouri sosire > plecare IP31, 1250 > 1600A, 3 poli","1600A, 3 poli",1600a-3-poli,,default,,,,2
2423,2422,plecare-ip31-1250,"Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31 > Tablouri sosire > plecare IP31, 1250","Tablouri, dulapuri si distributie > Tablouri sosire > plecare pentru MC4, IP31 > Tablouri sosire > plecare IP31, 1250 > 1600A, 4 poli","1600A, 4 poli",1600a-4-poli,,default,,,,2
2620,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Unităţi de ventilaţie",Unităţi de ventilaţie,unitati-de-ventilatie,,default,,,,6
2621,2620,unitati-de-ventilatie,"Tablouri, dulapuri si distributie > Unităţi de ventilaţie","Tablouri, dulapuri si distributie > Unităţi de ventilaţie > Unităţi de tavan cu ventilatoare",Unităţi de tavan cu ventilatoare,unitati-de-tavan-cu-ventilatoare,,default,,,,6
103,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS","Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS",usi-ip30-pentru-dulapuri-de-podea-ds-dsz-si-dss,,default,,,0,41
104,103,usi-ip30-pentru-dulapuri-de-podea-ds-dsz-si-dss,"Tablouri, dulapuri si distributie > Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS","Tablouri, dulapuri si distributie > Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS > Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS","Uşi IP30 pentru dulapuri de podea DS, DSZ şi DSS",usi-ip30-pentru-dulapuri-de-podea-ds-dsz-si-dss-usi-ip30-pentru-dulapuri-de-podea-ds-dsz-si-dss,,default,,,0,41
190,,tablouri-dulapuri-si-distributie,"Tablouri, dulapuri si distributie","Tablouri, dulapuri si distributie > Încuietori și inserturi",Încuietori și inserturi,incuietori-si-inserturi,,default,,,0,1
191,190,incuietori-si-inserturi,"Tablouri, dulapuri si distributie > Încuietori și inserturi","Tablouri, dulapuri si distributie > Încuietori și inserturi > Încuietoare standard cu insert",Încuietoare standard cu insert,incuietoare-standard-cu-insert,,default,,,0,1
,,,,"Aparataj terminal, prize si intrerupatoare","Aparataj terminal, prize si intrerupatoare",aparataj-terminal-prize-si-intrerupatoare,"Aparataj terminal, prize, intrerupatoare, rame, module si accesorii de montaj terminal.",subcategories,,,5,1608
459,,aparataj-terminal-prize-si-intrerupatoare,"Aparataj terminal, prize si intrerupatoare","Aparataj terminal, prize si intrerupatoare > Alte aparate modulare (sonerii, prize etc.)","Alte aparate modulare (sonerii, prize etc.)",alte-aparate-modulare-sonerii-prize-etc,,default,,,0,10
1312,459,alte-aparate-modulare-sonerii-prize-etc,"Aparataj terminal, prize si intrerupatoare > Alte aparate modulare (sonerii, prize etc.)","Aparataj terminal, prize si intrerupatoare > Alte aparate modulare (sonerii, prize etc.) > Prize modulare",Prize modulare,prize-modulare,,default,,,0,7
460,459,alte-aparate-modulare-sonerii-prize-etc,"Aparataj terminal, prize si intrerupatoare > Alte aparate modulare (sonerii, prize etc.)","Aparataj terminal, prize si intrerupatoare > Alte aparate modulare (sonerii, prize etc.) > Sonerii modulare (sunet clopoţel)",Sonerii modulare (sunet clopoţel),sonerii-modulare-sunet-clopotel,,default,,,0,3
574,,aparataj-terminal-prize-si-intrerupatoare,"Aparataj terminal, prize si intrerupatoare","Aparataj terminal, prize si intrerupatoare > Aparataj terminal Design VISIO 45",Aparataj terminal Design VISIO 45,aparataj-terminal-design-visio-45,,default,,,0,416
2224,574,aparataj-terminal-design-visio-45,"Aparataj terminal, prize si intrerupatoare > Aparataj terminal Design VISIO 45","Aparataj terminal, prize si intrerupatoare > Aparataj terminal Design VISIO 45 > Adaptoare pentru șină DIN",Adaptoare pentru șină DIN,adaptoare-pentru-sina-din,,default,,,0,2
2286,574,aparataj-terminal-design-visio-45,"Aparataj terminal, prize si intrerupatoare > Aparataj terminal Design VISIO 45","Aparataj terminal, prize si intrerupatoare > Aparataj terminal Design VISIO 45 > Alte rame suport și doze de legături",Alte rame suport și doze de legături,alte-rame-suport-si-doze-de-legaturi-aparataj-terminal-design-visio-45,,default,,,0,22
